annotation_status,backend,bytes_shipped_p50,cardinality_candidates_p50,cardinality_predicate_matches_p50,cardinality_reached_p50,cardinality_seeds_p50,dataset,hit_at_1,hit_at_5,hops,is_default,k,latency_p50_ms,latency_p95_ms,latency_p99_ms,mrr,plan_id,predicate_placement,query_hop_limit,query_id,recall_at_20,repetitions,round_trips_p50,serialization_fraction_p50,shape,stage_ann_ms_p50,stage_filter_ms_p50,stage_merge_ms_p50,stage_traverse_ms_p50,template,valid_for_system_latency_claims
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,10.0,openevolve,0.0,0.0,2,False,10,0.576108,0.5838111,0.58449582,0.0,filter_first-88d1f0b4340a,pre,2,oe-006,0.0,3,0.0,0.0,filter_first,0.11,0.0,0.44710799999999995,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,5.0,openevolve,0.0,0.0,2,False,5,0.53586,0.5425695,0.5431659,0.0,filter_first-bb7c33f6d989,pre,2,oe-006,0.0,3,0.0,0.0,filter_first,0.101,0.0,0.41886,0.016,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,29.0,openevolve,1.0,1.0,1,False,31,0.577709,1.0960613,1.14213706,1.0,filter_first-be38ca0c5e18,pre,2,oe-006,0.5,3,0.0,0.0,filter_first,0.113,0.0,0.444709,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,29.0,openevolve,0.0,1.0,3,False,31,0.57849,0.5791191,0.57917502,0.5,filter_first-cd32452ab5b9,pre,2,oe-006,1.0,3,0.0,0.0,filter_first,0.117,0.0,0.42918899999999993,0.021,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,29.0,openevolve,1.0,1.0,2,False,31,0.538189,0.54664,0.5473912000000001,1.0,filter_first-ce8f691a5541,pre,2,oe-006,1.0,3,0.0,0.0,filter_first,0.102,0.0,0.41618900000000003,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,10.0,openevolve,0.0,0.0,5,False,10,0.804536,0.8245331,0.82631062,0.0,filter_first-dac925d86324,pre,2,oe-006,0.0,3,0.0,0.0,filter_first,0.234,0.0,0.527536,0.043,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,4.0,29.0,,20.0,openevolve,0.0,1.0,5,False,20,0.742648,0.7795957,0.7828799399999999,0.3333333333333333,filter_first-dc7fbfdd08ef,pre,2,oe-006,1.0,3,0.0,0.0,filter_first,0.205,0.0,0.50305,0.037,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,1.0,openevolve,0.0,0.0,1,False,1,0.551566,0.5772682,0.57955284,0.0,filter_first-ef43b60e2e3b,pre,2,oe-006,0.0,3,0.0,0.0,filter_first,0.105,0.0,0.42012399999999994,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,,openevolve,0.0,1.0,5,False,31,0.575632,0.9281503,0.95948526,0.3333333333333333,traverse_first-025d91062f7e,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.01,0.093,0.45463200000000004,0.023,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,,openevolve,0.0,1.0,5,False,20,0.594491,0.6392038999999999,0.6431783799999999,0.3333333333333333,traverse_first-08ab08ac3fd6,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.011,0.091,0.479491,0.024,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,,openevolve,0.0,1.0,3,False,20,0.525292,0.5266114,0.52672868,0.5,traverse_first-0ce2265627bb,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.014,0.062,0.42275799999999997,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,1,0.470928,0.4720683,0.47216966,1.0,traverse_first-0e65f761853b,during,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.002,0.024,0.43092800000000003,0.015,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,2,False,1,0.501083,0.5631119,0.56862558,1.0,traverse_first-1401f30333f9,post,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.004,0.044,0.43508299999999994,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,31,0.512566,0.5328349,0.53463658,1.0,traverse_first-15ea918cf3ed,during,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.004,0.032,0.45156599999999997,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,,openevolve,1.0,1.0,2,False,31,0.487249,0.500074,0.501214,1.0,traverse_first-181bab948b21,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.006,0.045,0.41349900000000006,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,5,0.465554,0.4965401,0.49929442,1.0,traverse_first-2ef9d31e2115,during,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.002,0.021,0.42955400000000005,0.016,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,31,0.47315,0.483671,0.4846062,1.0,traverse_first-337d9b2cc0f4,post,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.003,0.027,0.42315,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,,openevolve,0.0,1.0,3,False,20,0.519976,0.5720698,0.57670036,0.5,traverse_first-488fa7065b52,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.012,0.053,0.438976,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,0.0,0.0,5,False,1,0.547236,0.6476193,0.65654226,0.0,traverse_first-49ace1949b9b,during,2,oe-006,0.0,3,0.0,0.0,traverse_first,0.011,0.09,0.43023599999999995,0.021,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,0.0,0.0,3,False,1,0.537941,0.5974895,0.6027827,0.0,traverse_first-4ee862e3f54f,during,2,oe-006,0.0,3,0.0,0.0,traverse_first,0.013,0.057,0.44894100000000003,0.026,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,,openevolve,0.0,1.0,3,False,10,0.59114,0.699356,0.7089752,0.5,traverse_first-520420e3895b,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.013,0.063,0.47514,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,,openevolve,0.0,1.0,5,False,5,0.5556,0.6615165000000001,0.6709313,0.3333333333333333,traverse_first-58584ddc9129,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.011,0.093,0.4356,0.022,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,,openevolve,1.0,1.0,2,False,10,0.478169,0.4904486,0.49154012,1.0,traverse_first-5be44627d46d,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.006,0.047,0.413813,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,,openevolve,1.0,1.0,2,False,20,0.496994,0.5015444,0.50194888,1.0,traverse_first-5dac164247a2,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.005,0.046,0.421994,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,,openevolve,0.0,1.0,5,False,20,0.579772,0.581995,0.5821926000000001,0.3333333333333333,traverse_first-62b9b3f6c548,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.01,0.101,0.44724200000000003,0.023,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,20,0.479456,0.4812596,0.48141992,1.0,traverse_first-6e5585f7fa7d,during,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.002,0.02,0.442456,0.015,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,0.0,0.0,3,False,1,0.509224,0.5136529,0.5140465799999999,0.0,traverse_first-70d454e2e64f,post,2,oe-006,0.0,3,0.0,0.0,traverse_first,0.013,0.054,0.424224,0.019,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,20,0.476231,0.48220430000000003,0.48273526,1.0,traverse_first-76359c42693a,post,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.002,0.03,0.424868,0.014,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,,openevolve,0.0,1.0,3,False,31,0.518445,0.5275962,0.52840964,0.5,traverse_first-782e67473b54,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.013,0.061,0.425229,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,,openevolve,0.0,1.0,3,False,5,0.51097,0.5205694,0.52142268,0.5,traverse_first-79ee91cd021b,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.012,0.059,0.42297000000000007,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,10,0.479027,0.5004272,0.5023294399999999,1.0,traverse_first-7e45a5be9de9,post,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.002,0.029,0.432027,0.015,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,0.0,0.0,5,False,1,0.535357,0.5410567,0.54156334,0.0,traverse_first-83bddfb7afc0,post,2,oe-006,0.0,3,0.0,0.0,traverse_first,0.009,0.085,0.417867,0.021,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,,openevolve,0.0,1.0,3,False,10,0.534627,0.8276391,0.85368462,0.5,traverse_first-85c5a61d5cac,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.016,0.066,0.45362699999999995,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,,openevolve,0.0,1.0,5,False,5,0.551587,0.5574874,0.5580118799999999,0.3333333333333333,traverse_first-8601c73b4d10,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.012,0.098,0.415531,0.022,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,,openevolve,0.0,1.0,3,False,5,0.529484,0.5326178,0.5328963600000001,0.5,traverse_first-89a453d84bbf,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.013,0.06,0.426484,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,10,0.454165,0.4632352,0.46404144,1.0,traverse_first-8d055dcb7096,during,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.002,0.021,0.415165,0.015,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,,openevolve,1.0,1.0,2,False,31,0.491199,0.5298999,0.53333998,1.0,traverse_first-90c6f45e3991,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.005,0.043,0.426199,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,2,False,1,0.503376,0.5287722,0.53102964,1.0,traverse_first-92d6d9491887,during,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.005,0.044,0.43337600000000004,0.021,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,1,0.499914,0.5000616,0.50007472,1.0,traverse_first-a6e5d14e469b,post,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.002,0.025,0.45591400000000004,0.014,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,,openevolve,1.0,1.0,2,False,5,0.556728,0.5670942,0.56801564,1.0,traverse_first-b279d6126ea0,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.006,0.047,0.493728,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,,openevolve,0.0,1.0,3,False,31,0.520265,0.5294314999999999,0.5302463,0.5,traverse_first-b8c2c2ac41e4,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.011,0.057,0.426265,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,,openevolve,1.0,1.0,2,False,5,0.521957,0.5259026,0.5262533199999999,1.0,traverse_first-cccdd3ed958f,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.007,0.054,0.438957,0.021,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,,openevolve,0.0,1.0,5,False,31,0.555065,0.5683985,0.5695837,0.3333333333333333,traverse_first-d56cf7e61a35,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.012,0.097,0.424065,0.021,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,,openevolve,0.0,1.0,5,False,10,0.575866,0.6642163,0.67206966,0.3333333333333333,traverse_first-df19a1a33fe5,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.013,0.095,0.444866,0.025,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,,openevolve,0.0,1.0,5,False,10,0.589273,0.6795304,0.68755328,0.3333333333333333,traverse_first-e036b666ccda,post,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.012,0.094,0.45427300000000004,0.024,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,,openevolve,1.0,1.0,2,False,20,0.593301,0.6375477,0.64148074,1.0,traverse_first-e4d7ef105a79,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.009,0.07,0.487301,0.027,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,,openevolve,1.0,1.0,1,False,5,0.496743,0.5250975,0.5276179000000001,1.0,traverse_first-f0fdb2bba196,post,2,oe-006,0.5,3,0.0,0.0,traverse_first,0.003,0.035,0.444743,0.015,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,,openevolve,1.0,1.0,2,False,10,0.492326,0.5035769,0.5045769800000001,1.0,traverse_first-f9b36ac9da92,during,2,oe-006,1.0,3,0.0,0.0,traverse_first,0.007,0.044,0.41882700000000006,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,5.0,openevolve,0.0,0.0,5,False,5,0.703962,0.7430337,0.7465067400000001,0.0,vector_first-022628fa8c07,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.098,0.08,0.485962,0.024,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,31.0,openevolve,0.0,1.0,3,False,31,0.601821,0.6536375999999999,0.65824352,0.5,vector_first-02563f96566e,post,2,oe-006,1.0,3,0.0,0.0,vector_first,0.121,0.046,0.419683,0.019,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,31.0,openevolve,1.0,1.0,2,False,31,0.697333,0.7409317,0.74480714,1.0,vector_first-0d6433b7dd6b,during,2,oe-006,1.0,3,0.0,0.0,vector_first,0.131,0.141,0.411776,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,1.0,openevolve,0.0,0.0,3,False,1,0.509548,0.5374732,0.53995544,0.0,vector_first-17479e220710,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.073,0.0,0.423723,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,20.0,openevolve,0.0,1.0,3,False,20,0.569831,1.2574291999999998,1.31854904,0.5,vector_first-181f342b270a,post,2,oe-006,1.0,3,0.0,0.0,vector_first,0.1,0.046,0.419087,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,1.0,openevolve,0.0,0.0,3,False,1,0.565038,0.8849457,0.91338194,0.0,vector_first-1af22faa6077,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.092,0.025,0.421643,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,10.0,openevolve,0.0,0.0,3,False,10,0.655348,0.6724462,0.67396604,0.0,vector_first-1f98d69fd4bb,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.107,0.106,0.41768000000000005,0.023,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,20.0,openevolve,1.0,1.0,2,False,20,0.647229,0.6863969999999999,0.6898785999999999,1.0,vector_first-27d19d1f923e,during,2,oe-006,1.0,3,0.0,0.0,vector_first,0.103,0.118,0.415095,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,10.0,openevolve,0.0,0.0,5,False,10,0.546818,0.5472662,0.54730604,0.0,vector_first-3b5ba3173bf9,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.082,0.021,0.415316,0.022,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,10.0,openevolve,0.0,0.0,1,False,10,0.516714,0.5330427,0.5344941400000001,0.0,vector_first-404f84e6a5f4,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.079,0.0,0.42485700000000004,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,20.0,openevolve,1.0,1.0,1,False,20,0.699753,0.7647375000000001,0.7705139000000001,1.0,vector_first-4c96de282a3c,during,2,oe-006,0.5,3,0.0,0.0,vector_first,0.131,0.127,0.41980399999999995,0.026,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,5.0,openevolve,0.0,0.0,1,False,5,0.56254,0.6186864999999999,0.6236773,0.0,vector_first-539cd672e6b6,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.084,0.0,0.46154000000000006,0.016,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,31.0,openevolve,0.0,1.0,3,False,31,0.808789,0.8194081,0.82035202,0.5,vector_first-55a4789c3974,during,2,oe-006,1.0,3,0.0,0.0,vector_first,0.145,0.153,0.43058799999999997,0.026,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,5.0,openevolve,0.0,0.0,2,False,5,0.637332,0.6982016999999999,0.70361234,0.0,vector_first-7462d459aaf5,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.091,0.087,0.451332,0.023,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,4.0,29.0,,20.0,openevolve,0.0,1.0,5,False,20,0.671584,0.7439962,0.75043284,0.3333333333333333,vector_first-769ad60b254f,post,2,oe-006,1.0,3,0.0,0.0,vector_first,0.119,0.066,0.457584,0.025,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,1.0,openevolve,0.0,0.0,2,False,1,0.525359,0.528005,0.5282401999999999,0.0,vector_first-79d7f13154dd,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.082,0.0,0.425299,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,3.0,29.0,,20.0,openevolve,0.0,1.0,3,False,20,0.695117,0.9448868,0.96708856,0.5,vector_first-7a75fc9fb9ab,during,2,oe-006,1.0,3,0.0,0.0,vector_first,0.107,0.117,0.42711699999999997,0.019,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,31.0,openevolve,1.0,1.0,1,False,31,0.575852,0.5918639,0.59328718,1.0,vector_first-7e723fa35fd9,post,2,oe-006,0.5,3,0.0,0.0,vector_first,0.121,0.019,0.419852,0.016,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,1.0,openevolve,0.0,0.0,5,False,1,0.556753,0.5623501000000001,0.56284762,0.0,vector_first-8549959dfc39,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.082,0.023,0.42996,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,1.0,openevolve,0.0,0.0,2,False,1,0.6067,0.6183541,0.61939002,0.0,vector_first-8735078935c5,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.089,0.03,0.46147099999999996,0.021,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,5.0,openevolve,0.0,0.0,3,False,5,0.681258,0.7581017999999999,0.76493236,0.0,vector_first-8773821ec9c7,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.113,0.085,0.46225800000000006,0.024,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,10.0,openevolve,0.0,0.0,1,False,10,0.680232,0.7018167000000001,0.70373534,0.0,vector_first-879c2f5ec6a7,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.105,0.103,0.43623199999999995,0.019,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,10.0,openevolve,0.0,0.0,2,False,10,0.628232,0.6597797,0.66258394,0.0,vector_first-9e027ae921ee,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.092,0.102,0.41923200000000005,0.019,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,1.0,openevolve,0.0,0.0,1,False,1,0.630848,0.6408100999999999,0.6416956199999999,0.0,vector_first-9f2a495d4986,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.086,0.025,0.44984799999999997,0.023,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,5.0,openevolve,0.0,0.0,2,False,5,0.536985,0.5615334,0.56371548,0.0,vector_first-a5b8d6da0107,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.079,0.0,0.43798500000000007,0.019,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,5.0,openevolve,0.0,0.0,3,False,5,0.509671,0.5374918000000001,0.53996476,0.0,vector_first-a6608b0002af,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.072,0.0,0.422671,0.019,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,10.0,openevolve,0.0,0.0,2,False,10,0.511344,0.5153166,0.51566972,0.0,vector_first-a802c228be07,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.076,0.0,0.413547,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,31.0,openevolve,0.0,1.0,5,False,31,0.732701,0.7508756,0.75249112,0.3333333333333333,vector_first-a9f78619c4c5,during,2,oe-006,1.0,3,0.0,0.0,vector_first,0.141,0.147,0.42092,0.027,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,31.0,openevolve,1.0,1.0,1,False,31,0.752944,0.7676284,0.7689336800000001,1.0,vector_first-ae5e5305d255,during,2,oe-006,0.5,3,0.0,0.0,vector_first,0.142,0.148,0.43026000000000003,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,1.0,openevolve,0.0,0.0,5,False,1,0.58232,0.8096798,0.8298895599999999,0.0,vector_first-bbed0b0c4edb,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.086,0.0,0.47231999999999996,0.024,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,1.0,openevolve,0.0,0.0,1,False,1,0.550011,0.5858724,0.58906008,0.0,vector_first-c1efa57fb2c2,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.084,0.0,0.45201100000000005,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,10.0,openevolve,0.0,0.0,3,False,10,0.55422,0.5719626000000001,0.5735397200000001,0.0,vector_first-c254a691f33b,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.084,0.021,0.42693400000000004,0.02,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,20.0,openevolve,1.0,1.0,2,False,20,0.553286,0.5602052,0.56082024,1.0,vector_first-c9c7dff0ae35,post,2,oe-006,1.0,3,0.0,0.0,vector_first,0.091,0.031,0.40897399999999995,0.016,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,20.0,openevolve,1.0,1.0,1,False,20,0.539423,0.5607709999999999,0.5626686,1.0,vector_first-ce905df43902,post,2,oe-006,0.5,3,0.0,0.0,vector_first,0.09,0.018,0.41914299999999993,0.015,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,5.0,openevolve,0.0,0.0,5,False,5,0.611376,1.6329759,1.72378478,0.0,vector_first-d746def0ad41,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.098,0.0,0.48737600000000003,0.026,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,2.0,29.0,,31.0,openevolve,1.0,1.0,2,False,31,0.576998,0.5860394,0.58684308,1.0,vector_first-e1291c2e8845,post,2,oe-006,1.0,3,0.0,0.0,vector_first,0.119,0.033,0.40564,0.017,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,4.0,29.0,,20.0,openevolve,0.0,1.0,5,False,20,0.891907,1.0522528,1.0665057599999999,0.3333333333333333,vector_first-e83511f32e02,during,2,oe-006,1.0,3,0.0,0.0,vector_first,0.139,0.126,0.5929070000000001,0.027,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,8.0,openevolve,0.0,0.0,2,True,8,0.549919,0.5678263,0.56941806,0.0,vector_first-ebaeb868fc9b,post,2,oe-006,0.0,3,0.0,0.0,vector_first,0.091,0.0,0.439373,0.019,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,0.0,29.0,,5.0,openevolve,0.0,0.0,1,False,5,0.638142,0.6575837999999999,0.65931196,0.0,vector_first-f0a58d413e0f,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.091,0.079,0.442744,0.018,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,5.0,29.0,,31.0,openevolve,0.0,1.0,5,False,31,0.665081,0.8823734,0.90168828,0.3333333333333333,vector_first-f0db45cb5ec3,post,2,oe-006,1.0,3,0.0,0.0,vector_first,0.139,0.08,0.42408100000000004,0.022,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,29.0,,10.0,openevolve,0.0,0.0,5,False,10,0.657432,0.6725078999999999,0.67384798,0.0,vector_first-f99672c00fed,during,2,oe-006,0.0,3,0.0,0.0,vector_first,0.097,0.102,0.426346,0.029,ancestor_reuse,True
generated_exact_oracle,tridb_live,0.0,1.0,1.0,,1.0,openevolve,1.0,1.0,3,False,20,0.626844,0.745401,0.7559393999999999,1.0,filter_first-03c0190c958c,pre,2,oe-007,1.0,3,0.0,0.0,filter_first,0.13,0.0,0.514521,0.031,sibling_comparison,True
generated_exact_oracle,tridb_live,0.0,1.0,1.0,,1.0,openevolve,1.0,1.0,5,False,1,0.491323,0.4916857,0.49171794,1.0,filter_first-0b936184cc1f,pre,2,oe-007,1.0,3,0.0,0.0,filter_first,0.058,0.0,0.416323,0.016,sibling_comparison,True
generated_exact_oracle,tridb_live,0.0,1.0,1.0,,1.0,openevolve,1.0,1.0,3,False,10,0.490393,0.5045499999999999,0.5058083999999999,1.0,filter_first-100fc75abb62,pre,2,oe-007,1.0,3,0.0,0.0,filter_first,0.063,0.0,0.410393,0.016,sibling_comparison,True
generated_exact_oracle,tridb_live,0.0,1.0,1.0,,1.0,openevolve,1.0,1.0,5,False,31,0.537611,0.570704,0.5736456,1.0,filter_first-18c5ab755e0f,pre,2,oe-007,1.0,3,0.0,0.0,filter_first,0.086,0.0,0.43161099999999997,0.02,sibling_comparison,True
